Line,Strat Time,End Time
 Okay. We're getting no help,"01:23:17,661 "," 01:23:18,953"
 from Flash Gordon here. Flash Gordon?,"01:23:19,037 "," 01:23:20,622"
"By the way,that's a compliment.","01:23:20,705 "," 01:23:21,831"
"Don't forget, I'm half human.","01:23:22,415 "," 01:23:23,917"
So that 50% of methat's stupid...,"01:23:24,084 "," 01:23:25,627"
that's 100% you.,"01:23:26,836 "," 01:23:27,837"
Your mathis blowing my mind.,"01:23:28,004 "," 01:23:29,255"
Excuse me.,"01:23:29,339 "," 01:23:30,632"
But does your friendoften do that?,"01:23:31,633 "," 01:23:35,053"
"Strange, we all right?","01:23:36,471 "," 01:23:38,765"
You're back. You're all right.,"01:23:49,067 "," 01:23:50,110"
" Hi. Hey, what was that?","01:23:50,193 "," 01:23:51,986"
I went forward in timeto view alternate futures.,"01:23:52,487 "," 01:23:56,157"
To see allthe possible outcomes,"01:23:57,033 "," 01:23:58,576"
of the coming conflict.,"01:23:58,660 "," 01:24:00,495"
How many did you see?,"01:24:01,246 "," 01:24:02,580"
"14,000,605.","01:24:02,747 "," 01:24:04,999"
How many did we win?,"01:24:06,668 "," 01:24:08,086"
One.,"01:24:12,841 "," 01:24:14,008"
The stonehad better be up there.,"01:24:35,905 "," 01:24:38,908"
For your sister's sake.,"01:24:40,785 "," 01:24:42,829"
"Welcome, Thanos, son of Alars.","01:25:03,725 "," 01:25:08,480"
"Gamora, daughter of Thanos.","01:25:10,565 "," 01:25:13,818"
You know us?,"01:25:13,985 "," 01:25:15,153"
It is my curse to know allwho journey here.,"01:25:15,320 "," 01:25:19,866"
Where is the Soul Stone?,"01:25:20,366 "," 01:25:22,035"
You should know...,"01:25:22,744 "," 01:25:24,412"
it extracts a terrible price.,"01:25:25,079 "," 01:25:28,208"
I am prepared.,"01:25:29,542 "," 01:25:31,127"
We all think that at first.,"01:25:33,588 "," 01:25:36,007"
We are all wrong.,"01:25:40,553 "," 01:25:42,847"
How is it you knowthis place so well?,"01:25:54,442 "," 01:25:56,778"
"A lifetime ago,I, too, sought the stones.","01:25:56,945 "," 01:26:01,282"
I even held one in my hand.,"01:26:01,741 "," 01:26:04,452"
"But it cast me out,banished me here.","01:26:04,619 "," 01:26:08,665"
Guiding others to a treasureI cannot possess.,"01:26:08,832 "," 01:26:12,877"
What you seeklies in front of you.,"01:26:21,594 "," 01:26:24,514"
As does what you fear.,"01:26:25,473 "," 01:26:27,600"
What's this?,"01:26:28,351 "," 01:26:29,811"
The price.,"01:26:30,311 "," 01:26:31,855"
Soul holds a special placeamong the Infinity Stones.,"01:26:32,021 "," 01:26:36,651"
You might say it hasa certain wisdom.,"01:26:37,652 "," 01:26:41,739"
Tell me what it needs.,"01:26:43,116 "," 01:26:44,951"
To ensure thatwhoever possesses it...,"01:26:45,118 "," 01:26:48,663"
understands its power...,"01:26:48,830 "," 01:26:51,374"
the stone demands a sacrifice.,"01:26:52,333 "," 01:26:56,087"
Of what?,"01:26:56,254 "," 01:26:57,797"
"In order to take the stone,","01:26:58,214 "," 01:27:00,174"
you must losethat which you love.,"01:27:00,258 "," 01:27:02,677"
A soul...,"01:27:05,597 "," 01:27:06,890"
for a soul.,"01:27:07,557 "," 01:27:08,808"
"All my life,I dreamed of a day...","01:27:24,532 "," 01:27:26,868"
a moment...,"01:27:27,827 "," 01:27:29,203"
when you gotwhat you deserved.,"01:27:30,538 "," 01:27:32,624"
And I was alwaysso disappointed.,"01:27:34,834 "," 01:27:37,128"
But now...,"01:27:40,715 "," 01:27:42,175"
You kill and torture...,"01:27:46,137 "," 01:27:49,223"
and you call it mercy.,"01:27:51,184 "," 01:27:53,186"
The universe has judged you.,"01:27:57,273 "," 01:27:59,359"
"You asked it for a prize,and it told you no.","01:28:00,944 "," 01:28:05,406"
You failed.,"01:28:06,950 "," 01:28:08,451"
And do you wanna know why?,"01:28:09,827 "," 01:28:11,704"
Because you love nothing.,"01:28:12,664 "," 01:28:14,499"
No one.,"01:28:15,208 "," 01:28:16,834"
No.,"01:28:22,465 "," 01:28:23,633"
Really?,"01:28:28,262 "," 01:28:29,263"
Tears?,"01:28:30,306 "," 01:28:31,391"
They're not for him.,"01:28:32,183 "," 01:28:34,143"
No.,"01:28:48,408 "," 01:28:49,617"
This isn't love.,"01:28:51,119 "," 01:28:52,537"
I ignored my destiny once.,"01:28:53,413 "," 01:28:56,082"
I cannot do that again.,"01:28:58,543 "," 01:29:00,712"
Even for you.,"01:29:01,212 "," 01:29:04,590"
"I'm sorry, little one.","01:29:28,781 "," 01:29:31,159"
No!,"01:29:34,996 "," 01:29:36,247"
"Drop to 2600, heading 030.","01:31:13,845 "," 01:31:16,681"
I hope you're rightabout this.,"01:31:16,848 "," 01:31:18,099"
Or we're gonna landa lot faster than you want to.,"01:31:18,266 "," 01:31:21,144"
When you said we weregoing to open Wakanda,"01:31:36,868 "," 01:31:38,244"
to the rest of the world...,"01:31:38,327 "," 01:31:39,370"
this is not what I imagined.,"01:31:39,579 "," 01:31:41,789"
And what did you imagine?,"01:31:41,956 "," 01:31:43,916"
The Olympics.,"01:31:44,083 "," 01:31:45,209"
Maybe even a Starbucks.,"01:31:45,376 "," 01:31:47,128"
Should we bow?,"01:32:01,350 "," 01:32:02,727"
"Yeah, he's a king.","01:32:02,894 "," 01:32:04,145"
Seems like I'm alwaysthanking you for something.,"01:32:04,478 "," 01:32:06,480"
What are you doing?,"01:32:07,648 "," 01:32:09,775"
"Uh, we don't do that here.","01:32:09,859 "," 01:32:11,861"
So how big of an assaultshould we expect?,"01:32:12,028 "," 01:32:14,280"
"Uh, sir, I think you shouldexpect quite a big assault.","01:32:14,447 "," 01:32:17,450"
How we looking?,"01:32:17,617 "," 01:32:18,618"
"You will have my Kingsguard,","01:32:18,701 "," 01:32:20,661"
"the Border Tribe,the Dora Milaje, and...","01:32:20,745 "," 01:32:23,706"
And a semistable100yearold man.,"01:32:24,665 "," 01:32:27,585"
"How you been, Buck?","01:32:30,463 "," 01:32:31,631"
"Uh, not bad,for the end of the world.","01:32:31,797 "," 01:32:34,926"
Whoa.,"01:32:46,979 "," 01:32:48,022"
The structure is polymorphic.,"01:32:48,105 "," 01:32:50,191"
"Right, we had to attacheach neuron nonsequentially.","01:32:50,650 "," 01:32:53,527"
Why didn't you just reprogram,"01:32:53,945 "," 01:32:55,780"
the synapsesto work collectively?,"01:32:55,863 "," 01:32:57,990"
Because we didn't think of it.,"01:32:59,075 "," 01:33:02,328"
I'm sure you did your best.,"01:33:02,745 "," 01:33:04,038"
Can you do it?,"01:33:04,205 "," 01:33:05,414"
"Yes, but there are more than2 trillion neurons here.","01:33:06,332 "," 01:33:09,627"
One misalignment could causea cascade of circuit failures.,"01:33:09,794 "," 01:33:12,964"
"It will take time, brother.","01:33:13,339 "," 01:33:14,423"
How long?,"01:33:16,133 "," 01:33:17,176"
As long as you can give me.,"01:33:17,260 "," 01:33:18,469"
Something's enteredthe atmosphere.,"01:33:23,140 "," 01:33:25,351"
"Hey, Cap, we gota situation here.","01:33:42,201 "," 01:33:44,495"
"God, I love this place.","01:33:54,005 "," 01:33:55,840"
"Yeah, don't start celebrating yet, guys.","01:33:56,007 "," 01:33:57,633"
We got more incomingoutside the dome.,"01:33:57,717 "," 01:33:59,635"
It's too late.,"01:34:18,863 "," 01:34:19,947"
We need to destroythe stone now.,"01:34:20,990 "," 01:34:22,241"
"Vision, get your assback on the table.","01:34:22,825 "," 01:34:24,452"
We will hold them off.,"01:34:24,618 "," 01:34:25,953"
"Wanda, as soon as that stone'sout of his head...","01:34:26,120 "," 01:34:29,540"
you blow it to hell.,"01:34:29,707 "," 01:34:30,708"
I will.,"01:34:31,125 "," 01:34:32,209"
Evacuate the city.Engage all defenses.,"01:34:32,376 "," 01:34:35,171"
And get this man a shield.,"01:34:35,921 "," 01:34:37,381"
I don't think,"01:34:47,808 "," 01:34:48,893"
you get the scientifics here.,"01:34:48,976 "," 01:34:50,102"
These rings are gigantic.You wanna get them moving...,"01:34:50,269 "," 01:34:52,730"
you're gonna need somethinga lot bigger,"01:34:52,897 "," 01:34:54,273"
to yank 'em loose.,"01:34:54,357 "," 01:34:55,399"
 Leave that to me. Leave it to you?,"01:34:55,566 "," 01:34:57,610"
"Buddy, you're in space.All you got is a rope and a...","01:34:57,777 "," 01:35:00,905"
Fire the engines!,"01:35:09,330 "," 01:35:10,331"
"More power, rabbit!","01:35:27,890 "," 01:35:30,559"
"Well done, boy.","01:36:02,007 "," 01:36:03,801"
That's Nidavellir.,"01:36:05,594 "," 01:36:07,513"
Damn it.,"01:36:27,575 "," 01:36:28,576"
Damn it? What's damn it?,"01:36:28,993 "," 01:36:30,536"
The mechanismis crippled.,"01:36:30,703 "," 01:36:32,121"
" What? With the iris closed,","01:36:32,204 "," 01:36:33,622"
I can't heat the metal.,"01:36:33,706 "," 01:36:34,748"
How long will it taketo heat it?,"01:36:34,915 "," 01:36:36,208"
"A few minutes,maybe more. Why?","01:36:36,667 "," 01:36:39,044"
I'm gonna hold it open.,"01:36:41,046 "," 01:36:42,089"
That's suicide.,"01:36:42,256 "," 01:36:43,382"
So is facing Thanoswithout that axe.,"01:36:43,549 "," 01:36:45,968"
"How we looking, Bruce?","01:36:55,769 "," 01:36:56,812"
"Yeah, I thinkI'm getting the hang of it.","01:36:56,979 "," 01:36:58,647"
"Wow! This is amazing, man.","01:37:01,942 "," 01:37:04,028"
It's like being the Hulkwithout actually...,"01:37:04,111 "," 01:37:06,030"
I'm okay. I'm okay.,"01:37:09,867 "," 01:37:12,077"
I've got two heat signatures,"01:37:13,579 "," 01:37:14,580"
breaking throughthe tree line.,"01:37:14,663 "," 01:37:15,664"
Thank youfor standing with us.,"01:37:44,109 "," 01:37:46,320"
"Of course, brother.","01:37:46,779 "," 01:37:47,780"
Where's your other friend?,"01:38:08,300 "," 01:38:09,927"
You will pay for his lifewith yours.,"01:38:10,678 "," 01:38:13,055"
Thanos will have that stone.,"01:38:14,056 "," 01:38:16,225"
That's not gonna happen.,"01:38:17,017 "," 01:38:18,477"
You are in Wakanda now.,"01:38:18,644 "," 01:38:20,938"
Thanos will have nothingbut dust and blood.,"01:38:21,105 "," 01:38:24,567"
We have blood to spare.,"01:38:27,820 "," 01:38:29,697"
They surrender?,"01:38:41,125 "," 01:38:42,668"
Not exactly.,"01:38:43,460 "," 01:38:44,461"
What the hell?,"01:39:11,488 "," 01:39:12,906"
Looks like we pissed her off.,"01:39:15,868 "," 01:39:17,494"
They're killing themselves.,"01:39:28,255 "," 01:39:29,798"
You see the teethon those things?,"01:40:06,043 "," 01:40:07,628"
"All right, back up, Sam.","01:40:07,711 "," 01:40:08,712"
You're gonna getyour wings singed.,"01:40:08,796 "," 01:40:10,089"
"Cap, if these thingscircle the perimeter","01:40:22,309 "," 01:40:23,727"
and get in behind us...,"01:40:23,811 "," 01:40:24,853"
there's nothingbetween them and Vision.,"01:40:25,020 "," 01:40:26,814"
Then we better keep 'emin front of us.,"01:40:27,189 "," 01:40:28,941"
How do we do that?,"01:40:29,149 "," 01:40:30,484"
We open the barrier.,"01:40:32,861 "," 01:40:34,488"
"On my signal, open NorthWestSection Seventeen.","01:40:36,740 "," 01:40:40,869"
"Requestingconfirmation, My King.","01:40:41,203 "," 01:40:43,080"
You said open the barrier?,"01:40:43,163 "," 01:40:44,832"
On my signal.,"01:40:44,998 "," 01:40:46,208"
This will bethe end of Wakanda.,"01:40:46,458 "," 01:40:48,335"
Then it will bethe noblest ending in history.,"01:40:49,670 "," 01:40:53,090"
Wakanda forever!,"01:41:05,936 "," 01:41:07,521"
Now!,"01:41:19,950 "," 01:41:20,951"
"How much longer, Shuri?","01:41:51,273 "," 01:41:52,691"
"I've barely begun, brother.","01:41:52,858 "," 01:41:54,401"
You might want to pick upthe pace.,"01:41:54,568 "," 01:41:56,403"
"Allfathers, give me strength.","01:42:03,452 "," 01:42:05,329"
"You understand, boy?","01:42:05,496 "," 01:42:07,289"
You're about to takethe full force of a star.,"01:42:07,456 "," 01:42:10,459"
It'll kill you.,"01:42:11,418 "," 01:42:12,836"
Only if I die.,"01:42:13,504 "," 01:42:15,714"
Yes.,"01:42:16,006 "," 01:42:17,007"
That's what killing you means.,"01:42:17,508 "," 01:42:20,260"
"Hold it! Hold it, Thor!","01:42:48,247 "," 01:42:50,165"
Thor! Say something. Come on.,"01:43:40,632 "," 01:43:42,593"
"Thor, you okay?","01:43:43,510 "," 01:43:44,511"
I think he's dying.,"01:43:50,183 "," 01:43:51,476"
He needs the axe!,"01:43:51,643 "," 01:43:53,604"
Where's the handle?,"01:43:55,063 "," 01:43:56,398"
"Tree, help me find the handle!","01:43:59,443 "," 01:44:01,778"
There's too many of 'em!,"01:45:10,639 "," 01:45:12,849"
You guysare so screwed now!,"01:45:39,334 "," 01:45:42,671"
Bring me Thanos!,"01:45:46,049 "," 01:45:48,051"
"Oh, yeah.","01:46:20,792 "," 01:46:22,294"
You're much more of a Thanos.,"01:46:25,422 "," 01:46:27,424"
I take it the Maw is dead.,"01:46:29,760 "," 01:46:31,928"
This dayextracts a heavy toll.,"01:46:34,222 "," 01:46:36,683"
"Still, he accomplishedhis mission.","01:46:38,393 "," 01:46:40,562"
You may regret that.,"01:46:41,021 "," 01:46:42,522"
He brought you facetoface,"01:46:43,356 "," 01:46:44,733"
with the Masterof the Mystic Arts.,"01:46:44,816 "," 01:46:46,234"
And where do you thinkhe brought you?,"01:46:49,404 "," 01:46:51,865"
Let me guess. Your home?,"01:46:52,949 "," 01:46:55,660"
It was.,"01:47:00,040 "," 01:47:01,333"
And it was beautiful.,"01:47:04,086 "," 01:47:05,504"
Titan was like most planets.,"01:47:08,131 "," 01:47:10,592"
"Too many mouths,not enough to go around.","01:47:10,759 "," 01:47:13,637"
"And when we faced extinction,I offered a solution.","01:47:13,804 "," 01:47:17,057"
Genocide.,"01:47:18,058 "," 01:47:19,267"
"But random, dispassionate,fair to rich and poor alike.","01:47:19,976 "," 01:47:24,064"
They called me a madman.,"01:47:25,398 "," 01:47:27,567"
And what I predictedcame to pass.,"01:47:28,276 "," 01:47:30,529"
"Congratulations,you're a prophet.","01:47:33,240 "," 01:47:35,242"
I'm a survivor.,"01:47:35,826 "," 01:47:37,035"
Who wants to murder trillions.,"01:47:37,202 "," 01:47:39,412"
"With all six stones, I couldsimply snap my fingers.","01:47:39,579 "," 01:47:43,291"
They would all cease to exist.I call that mercy.,"01:47:43,834 "," 01:47:48,547"
And then what?,"01:47:50,632 "," 01:47:52,134"
I'd finally rest...,"01:47:53,468 "," 01:47:54,970"
and watch the sun riseon a grateful universe.,"01:47:55,762 "," 01:47:58,890"
The hardest choices requirethe strongest wills.,"01:48:00,058 "," 01:48:03,603"
I think you'll find our willequal to yours.,"01:48:04,437 "," 01:48:09,151"
Our?,"01:48:10,569 "," 01:48:11,570"
"Piece of cake, Quill.","01:48:17,659 "," 01:48:19,077"
"Yeah, if your goalwas to piss him off.","01:48:19,244 "," 01:48:21,496"
Boom!,"01:48:59,659 "," 01:49:00,869"
Don't let him close his fist.,"01:49:01,119 "," 01:49:03,830"
Magic.,"01:49:08,043 "," 01:49:09,044"
More magic.,"01:49:09,669 "," 01:49:10,670"
Magic with a kick.,"01:49:11,504 "," 01:49:12,505"
Magic with a...,"01:49:13,131 "," 01:49:14,132"
Insect!,"01:49:15,467 "," 01:49:16,760"
"Well, well.","01:49:54,172 "," 01:49:55,298"
You should've killed me.,"01:49:55,465 "," 01:49:56,508"
It would've beena waste of parts!,"01:49:56,675 "," 01:49:58,385"
Where's Gamora?,"01:50:04,015 "," 01:50:05,141"
Is he under?Don't let up.,"01:50:46,474 "," 01:50:47,517"
Be quick. He is very strong.,"01:50:47,684 "," 01:50:50,312"
"Parker, help! Get over here.","01:50:50,478 "," 01:50:52,522"
She can't hold himmuch longer. Let's go.,"01:50:52,689 "," 01:50:55,025"
We gotta openhis fingers to get it off.,"01:51:00,488 "," 01:51:01,489"
I thought you'd behard to catch.,"01:51:01,656 "," 01:51:02,782"
"For the record,this was my plan.","01:51:02,866 "," 01:51:04,075"
"You're not so strong now, huh?","01:51:05,410 "," 01:51:07,120"
Where is Gamora?,"01:51:07,620 "," 01:51:09,372"
My Gamora.,"01:51:09,456 "," 01:51:11,416"
"No, bullshit!","01:51:11,583 "," 01:51:13,626"
Where is she?,"01:51:13,918 "," 01:51:15,211"
He is in anguish.,"01:51:16,296 "," 01:51:17,589"
Good.,"01:51:18,298 "," 01:51:20,300"
He... He mourns.,"01:51:20,383 "," 01:51:22,719"
What doesthis monster have to mourn?,"01:51:23,261 "," 01:51:26,890"
Gamora.,"01:51:27,599 "," 01:51:28,683"
What?,"01:51:32,562 "," 01:51:33,563"
He took her to Vormir.,"01:51:33,980 "," 01:51:35,482"
He came backwith the Soul Stone.,"01:51:36,107 "," 01:51:38,068"
But she didn't.,"01:51:38,860 "," 01:51:40,362"
"Okay, Quill, you gotta cool itright now. You understand?","01:51:42,280 "," 01:51:45,450"
"Don't, don't. Don't engage.We almost got this off!","01:51:46,326 "," 01:51:49,788"
Tell me she's lying.,"01:51:51,039 "," 01:51:52,040"
"Asshole,tell me you didn't do it!","01:51:54,501 "," 01:51:57,295"
I had to.,"01:51:58,755 "," 01:52:02,175"
"No, you didn't.","01:52:02,926 "," 01:52:04,344"
"No, you didn't.","01:52:04,427 "," 01:52:06,221"
" No, you didn't! Quill!","01:52:10,058 "," 01:52:11,393"
"Hey, stop!Hey, stop! Stop!","01:52:11,559 "," 01:52:13,353"
"Hey, stop! Stop!","01:52:14,062 "," 01:52:15,063"
"It's coming, it'scoming. I got it, I got it!","01:52:15,188 "," 01:52:17,023"
"Oh, God.","01:52:20,652 "," 01:52:21,653"
"Come and get some,space dogs!","01:53:20,128 "," 01:53:23,214"
Come on! Get some! Get some!,"01:53:26,551 "," 01:53:29,137"
Come on! Get some!,"01:53:29,304 "," 01:53:31,222"
 How much for the gun? Not for sale.,"01:53:31,473 "," 01:53:33,516"
Okay. How much for the arm?,"01:53:34,142 "," 01:53:36,019"
"Oh, I'll get that arm.","01:53:37,896 "," 01:53:39,898"
New haircut?,"01:53:48,781 "," 01:53:49,782"
Noticed you've copiedmy beard.,"01:53:50,158 "," 01:53:51,451"
"By the way, this isa friend of mine, Tree.","01:53:54,078 "," 01:53:55,830"
I am Groot.,"01:53:56,748 "," 01:53:58,666"
I am Steve Rogers.,"01:53:59,667 "," 01:54:01,127"
"Fall back! Fall back, now!","01:54:21,189 "," 01:54:23,358"
"Focus that fireon the left flank, Sam.","01:54:32,784 "," 01:54:34,494"
I'm doing it.,"01:54:35,078 "," 01:54:36,204"
Why was she up thereall this time?,"01:55:00,103 "," 01:55:01,729"
She's on the field. Take it.,"01:55:02,689 "," 01:55:05,567"
"Guys, we gota Vision situation here.","01:55:37,181 "," 01:55:39,309"
Somebody get to Vision!,"01:55:42,061 "," 01:55:43,438"
 I got him! On my way.,"01:55:44,188 "," 01:55:45,982"
He'll die alone. As will you.,"01:55:51,362 "," 01:55:54,198"
She's not alone.,"01:55:54,365 "," 01:55:55,658"
"Oh, no, you don't.","01:56:21,893 "," 01:56:23,603"
"This isn't gonna belike New York, pal.","01:56:23,770 "," 01:56:25,229"
This suit's already kickedthe crap outta the Hulk.,"01:56:25,396 "," 01:56:27,690"
What? No! No!,"01:56:27,857 "," 01:56:28,858"
"Guys!Vision needs backup, now!","01:56:32,612 "," 01:56:35,323"
"Hulk? Hulk,","01:56:37,325 "," 01:56:38,910"
I know you like making yourentrance at the last second.,"01:56:38,993 "," 01:56:40,912"
"Well, this is it, man.This is the last, last second.","01:56:41,079 "," 01:56:43,706"
Hulk! Hulk!,"01:56:48,169 "," 01:56:49,712"
Hulk!,"01:56:50,588 "," 01:56:51,589"
No!,"01:56:52,757 "," 01:56:54,926"
"Oh, screwyou, you big, green asshole!","01:56:55,093 "," 01:56:57,845"
I'll do it myself!,"01:56:58,012 "," 01:56:59,222"
Come on! Yeah!,"01:57:00,139 "," 01:57:01,974"
See ya!,"01:57:14,320 "," 01:57:15,905"
"Hulk, we got a lotto figure out, pal.","01:57:27,458 "," 01:57:29,961"
"I thought you were formidable,machine.","01:57:41,013 "," 01:57:42,890"
"But you're dying,like any man.","01:57:43,850 "," 01:57:46,394"
Get outta here!,"01:57:54,986 "," 01:57:56,237"
Go!,"01:57:59,657 "," 01:58:00,700"
That was really gross.,"01:58:19,427 "," 01:58:21,095"
I thought I told you to go.,"01:58:48,247 "," 01:58:49,332"
"We don't trade lives, Captain.","01:58:50,875 "," 01:58:52,585"
I got you. I got you.,"01:59:04,138 "," 01:59:06,182"
I'm sorry I can't rememberanybody's names.,"01:59:06,432 "," 01:59:08,434"
"You're full of tricks, wizard.","01:59:53,688 "," 01:59:55,189"
Yet you never once usedyour greatest weapon.,"01:59:57,275 "," 02:00:00,194"
A fake.,"02:00:03,614 "," 02:00:04,615"
"You throw another moon at me,and I'm gonna lose it.","02:00:12,582 "," 02:00:16,043"
Stark.,"02:00:16,210 "," 02:00:17,378"
You know me?,"02:00:17,545 "," 02:00:18,629"
I do.,"02:00:19,255 "," 02:00:20,381"
You're not the only onecursed with knowledge.,"02:00:20,923 "," 02:00:24,051"
My only curse is you.,"02:00:24,969 "," 02:00:26,304"
Come on!,"02:00:28,890 "," 02:00:29,891"
All that for a drop of blood.,"02:00:57,835 "," 02:00:59,795"
"You have my respect, Stark.","02:01:43,839 "," 02:01:45,633"
"When I'm done, half ofhumanity will still be alive.","02:01:47,301 "," 02:01:50,513"
I hope they remember you.,"02:01:56,018 "," 02:01:58,104"
Stop.,"02:02:07,905 "," 02:02:09,031"
Spare his life...,"02:02:15,329 "," 02:02:16,330"
and I will give you the stone.,"02:02:18,124 "," 02:02:19,875"
No tricks.,"02:02:23,421 "," 02:02:24,714"
Don't.,"02:02:29,510 "," 02:02:30,511"
One to go.,"02:03:21,937 "," 02:03:23,647"
Where is he?,"02:03:33,532 "," 02:03:34,950"
Did we just lose?,"02:03:43,918 "," 02:03:45,294"
Why would you do that?,"02:03:49,215 "," 02:03:51,133"
We're in the endgame now.,"02:03:54,470 "," 02:03:56,722"
Are you okay?,"02:04:21,539 "," 02:04:24,125"
What? What is it?,"02:04:26,085 "," 02:04:27,795"
He's here.,"02:04:29,964 "," 02:04:31,090"
"Everyone, on my position.We have incoming.","02:04:42,101 "," 02:04:45,146"
What the hell?,"02:04:47,898 "," 02:04:49,859"
Cap.,"02:05:15,384 "," 02:05:16,385"
That's him.,"02:05:17,136 "," 02:05:18,596"
Eyes up. Stay sharp.,"02:05:20,639 "," 02:05:23,225"
Wanda.,"02:05:47,708 "," 02:05:48,792"
It's time.,"02:05:49,835 "," 02:05:51,128"
No.,"02:05:51,295 "," 02:05:52,296"
"They can't stop him, Wanda,but we can.","02:05:52,463 "," 02:05:54,673"
Look at me.,"02:05:54,840 "," 02:05:56,258"
You have the powerto destroy the stone.,"02:05:56,425 "," 02:05:57,593"
Don't.,"02:05:57,676 "," 02:05:58,677"
"You must do it. Wanda, please.","02:05:58,761 "," 02:05:59,887"
We are out of time.,"02:06:01,889 "," 02:06:04,475"
I can't.,"02:06:05,267 "," 02:06:06,393"
"Yes, you can.","02:06:06,560 "," 02:06:07,978"
You can.,"02:06:08,646 "," 02:06:09,897"
"If he gets the stone,half the universe dies.","02:06:11,398 "," 02:06:13,692"
It's not fair.,"02:06:16,070 "," 02:06:17,571"
"It shouldn't be you,but it is.","02:06:18,781 "," 02:06:20,366"
It's all right.,"02:06:22,326 "," 02:06:23,786"
You could never hurt me.,"02:06:25,204 "," 02:06:26,914"
I just feel you.,"02:06:35,965 "," 02:06:37,758"
It's all right.,"02:08:00,883 "," 02:08:02,009"
It's all right.,"02:08:11,935 "," 02:08:13,270"
I love you.,"02:08:17,608 "," 02:08:18,692"
"I understand, my child.","02:08:48,013 "," 02:08:50,140"
Better than anyone.,"02:08:51,683 "," 02:08:53,310"
You could never.,"02:08:54,978 "," 02:08:56,897"
"Today, I lost morethan you can know.","02:09:01,735 "," 02:09:04,738"
But now is no time to mourn.,"02:09:06,532 "," 02:09:09,159"
Now is no time at all.,"02:09:11,412 "," 02:09:15,416"
No!,"02:09:38,730 "," 02:09:39,731"
I told you...,"02:10:37,706 "," 02:10:39,166"
you'd die for that.,"02:10:40,542 "," 02:10:42,377"
You should have...,"02:10:56,725 "," 02:10:58,477"
You should...,"02:11:01,104 "," 02:11:02,564"
You should havegone for the head.,"02:11:05,067 "," 02:11:08,320"
No!,"02:11:10,239 "," 02:11:11,240"
Daughter?,"02:11:44,648 "," 02:11:45,857"
Did you do it?,"02:11:53,490 "," 02:11:54,866"
Yes.,"02:11:56,785 "," 02:11:57,786"
What did it cost?,"02:12:06,211 "," 02:12:07,796"
Everything.,"02:12:11,508 "," 02:12:13,010"
What did you do?,"02:12:23,270 "," 02:12:24,813"
What'd you do?,"02:12:26,064 "," 02:12:27,566"
Where'd he go?,"02:12:41,204 "," 02:12:42,581"
Thor.,"02:12:45,500 "," 02:12:46,585"
Where'd he go?,"02:12:49,880 "," 02:12:51,506"
Steve?,"02:12:51,673 "," 02:12:52,924"
"Up, General. Up!","02:13:27,751 "," 02:13:30,045"
This is no place to die.,"02:13:30,629 "," 02:13:32,047"
I am Groot.,"02:13:47,104 "," 02:13:48,689"
Oh...,"02:13:48,772 "," 02:13:50,315"
"No, no, no!","02:13:51,191 "," 02:13:53,276"
Groot! No.,"02:13:54,111 "," 02:13:56,947"
Sam!,"02:14:10,377 "," 02:14:11,545"
"Sam, where you at?","02:14:15,590 "," 02:14:17,342"
Something's happening.,"02:14:26,560 "," 02:14:28,770"
Quill?,"02:14:40,907 "," 02:14:42,075"
"Steady, Quill.","02:14:49,458 "," 02:14:50,500"
"Oh, man.","02:14:50,751 "," 02:14:51,918"
Tony.,"02:14:56,089 "," 02:14:57,090"
There was no other way.,"02:15:00,635 "," 02:15:03,096"
Mr. Stark?,"02:15:08,769 "," 02:15:09,770"
I don't feel so good.,"02:15:14,232 "," 02:15:15,567"
You're all right.,"02:15:17,652 "," 02:15:18,653"
I don't... I don't knowwhat's happening.,"02:15:18,737 "," 02:15:19,821"
I don't know...,"02:15:19,905 "," 02:15:21,448"
I don't want to go.,"02:15:23,200 "," 02:15:24,284"
"I don't want to go, sir.Please.","02:15:24,367 "," 02:15:26,077"
"Please, I don't want to go.I don't want to go.","02:15:26,244 "," 02:15:28,955"
I'm sorry.,"02:15:33,502 "," 02:15:35,003"
He did it.,"02:15:49,851 "," 02:15:51,311"
What is this?What the hell is happening?,"02:16:16,086 "," 02:16:19,297"
"Oh, God.","02:16:36,189 "," 02:16:37,941"
Still no wordfrom Stark?,"02:27:34,222 "," 02:27:35,556"
"No, not yet.","02:27:35,723 "," 02:27:36,974"
We're watching every satellite,"02:27:37,141 "," 02:27:38,434"
"on both hemispheres,but still nothing.","02:27:38,518 "," 02:27:40,394"
What is it?,"02:27:40,478 "," 02:27:42,438"
Multiple bogeysover Wakanda.,"02:27:42,605 "," 02:27:44,941"
Same energy signatureas New York?,"02:27:45,107 "," 02:27:47,026"
Ten times bigger.,"02:27:47,193 "," 02:27:48,528"
Tell Kleinwe'll meet him at...,"02:27:50,029 "," 02:27:51,155"
Nick! Nick!,"02:27:51,239 "," 02:27:52,281"
They okay?,"02:28:05,920 "," 02:28:07,213"
There's no one here.,"02:28:08,214 "," 02:28:09,966"
Call Control.,"02:28:19,517 "," 02:28:21,018"
Code red.,"02:28:21,769 "," 02:28:23,062"
Nick.,"02:28:23,729 "," 02:28:24,730"
Hill.,"02:28:26,399 "," 02:28:27,400"
"Oh, no.","02:28:42,331 "," 02:28:43,499"
Mother...,"02:28:45,126 "," 02:28:46,127"
